x  y  conc vel  dir
  4.5000      712.50      0.0000      1.1688     -60.001    
  4.5000      715.50      0.0000      1.1688     -60.001    
  4.5000      718.50      0.0000      1.1688     -60.001    
  4.5000      721.50      0.0000      1.1688     -60.001    
  4.5000      724.50      0.0000      1.1688     -60.001    
  4.5000      727.50      0.0000      1.1688     -60.001    
  4.5000      730.50      0.0000      1.1688     -60.001    
  4.5000      733.50      0.0000      1.1688     -60.001    
  4.5000      736.50      0.0000      1.1688     -60.001    
  4.5000      739.50      0.0000      1.1688     -60.001    
  4.5000      742.50      0.0000      1.1688     -60.001    
  4.5000      745.50      0.0000      1.1688     -60.001    
  4.5000      748.50      0.0000      1.1688     -60.001    
  4.5000      751.50      0.0000      1.1688     -60.001    
  7.5000      1.5000      0.0000      1.4002     -60.426    
  7.5000      4.5000      0.0000      1.4249     -60.433    
  7.5000      7.5000      0.0000      1.4405     -60.218    
  7.5000      10.500      0.0000      1.4535     -60.222    
  7.5000      13.500      0.0000      1.4798     -60.225    
  7.5000      16.500      0.0000      1.5068     -60.226    
  7.5000      19.500      0.0000      1.5346     -60.227    
  7.5000      22.500      0.0000      1.5594     -60.452    
  7.5000      25.500      0.0000      1.5882     -60.451    
  7.5000      28.500      0.0000      1.6174     -60.449    
  7.5000      31.500      0.0000      1.6357     -60.223    
  7.5000      34.500      0.0000      1.6505     -60.223    
  7.5000      37.500      0.0000      1.6803     -60.220    
  7.5000      40.500      0.0000      1.7100     -60.215    
  7.5000      43.500      0.0000      1.7396     -60.210    
  7.5000      46.500      0.0000      1.7653     -60.411    
  7.5000      49.500      0.0000      1.7942     -60.398    
  7.5000      52.500      0.0000      1.8120     -60.195    
  7.5000      55.500      0.0000      1.8260     -60.188    
  7.5000      58.500      0.0000      1.8533     -60.179    
  7.5000      61.500      0.0000      1.8796     -60.169    
  7.5000      64.500      0.0000      1.9046     -60.158    
  7.5000      67.500      0.0000      1.9253     -60.303    
  7.5000      70.500      0.0000      1.9476     -60.279    
  7.5000      73.500      0.0000      1.9683     -60.255    
  7.5000      76.500      0.0000      1.9806     -60.121    
  7.5000      79.500      0.0000      1.9896     -60.110    
  7.5000      82.500      0.0000      2.0065     -60.097    
  7.5000      85.500      0.0000      2.0215     -60.085    
  7.5000      88.500      0.0000      2.0345     -60.073    
  7.5000      91.500      0.0000      2.0443     -60.133    
  7.5000      94.500      0.0000      2.0539     -60.111    
  7.5000      97.500      0.0000      2.0593     -60.050    
